idx,id,id_spatial,id_region_type,id_region,year,internal_id,value
378,24702410,59,2,9000000,2015,"[13, 30]",400236.4
379,24702435,59,2,9000000,2015,"[14, 24]",40343.2
380,24702440,59,2,9000000,2015,"[14, 29]",1260.0
381,24702465,59,2,9000000,2015,"[15, 23]",3019.3
382,24702467,59,2,9000000,2015,"[15, 25]",10022.6
383,24702468,59,2,9000000,2015,"[15, 26]",39692.9
384,24702469,59,2,9000000,2015,"[15, 27]",65496.8
385,24702719,59,2,9000000,2015,"[23, 29]",23224.9
386,24702947,59,2,9000000,2015,"[31, 9]",77294.7
387,24702948,59,2,9000000,2015,"[31, 10]",130096.6
388,24702949,59,2,9000000,2015,"[31, 11]",262173.1
389,24702950,59,2,9000000,2015,"[31, 12]",69836.8
390,24702951,59,2,9000000,2015,"[31, 13]",102093.4
391,24702952,59,2,9000000,2015,"[31, 14]",21216.4
392,24702953,59,2,9000000,2015,"[31, 15]",15494.2
393,24702954,59,2,9000000,2015,"[31, 16]",40575.3
394,24702955,59,2,9000000,2015,"[31, 17]",42196.9
395,24702956,59,2,9000000,2015,"[31, 18]",28414.0
396,24702965,59,2,9000000,2015,"[31, 27]",22525.2
397,24703207,59,2,9000000,2015,"[39, 21]",677.3
398,24703209,59,2,9000000,2015,"[39, 23]",166.7
399,24703215,59,2,9000000,2015,"[39, 29]",2347.1
400,24703231,59,2,9000000,2015,"[40, 14]",659.6
401,24703240,59,2,9000000,2015,"[40, 23]",166.7
402,24703246,59,2,9000000,2015,"[40, 29]",18312.5
403,24703248,59,2,9000000,2015,"[40, 31]",2904.9
404,24703269,59,2,9000000,2015,"[41, 21]",46.6
405,24703271,59,2,9000000,2015,"[41, 23]",135.5
406,24703461,59,2,9000000,2015,"[47, 27]",132.1
407,24703463,59,2,9000000,2015,"[47, 29]",8100.8
408,24703475,59,2,9000000,2015,"[48, 10]",121719.6
409,24703476,59,2,9000000,2015,"[48, 11]",240451.7
410,24703482,59,2,9000000,2015,"[48, 17]",2184.4
411,24703486,59,2,9000000,2015,"[48, 21]",1167.5
412,24703492,59,2,9000000,2015,"[48, 27]",18265.1
413,24703506,59,2,9000000,2015,"[49, 10]",81.3
414,24703508,59,2,9000000,2015,"[49, 12]",70731.2
415,24703538,59,2,9000000,2015,"[50, 11]",120.6
416,24702036,59,2,9000000,2015,"[1, 28]",13813.0
417,24702040,59,2,9000000,2015,"[2, 1]",49452.5
418,24702042,59,2,9000000,2015,"[2, 3]",2326.2
419,24702044,59,2,9000000,2015,"[2, 5]",20.3
420,24702045,59,2,9000000,2015,"[2, 6]",1498.3
421,24702046,59,2,9000000,2015,"[2, 7]",7115.7
422,24702047,59,2,9000000,2015,"[2, 8]",787420.8
423,24702050,59,2,9000000,2015,"[2, 11]",2087.9
424,24702051,59,2,9000000,2015,"[2, 12]",894.4
425,24702052,59,2,9000000,2015,"[2, 13]",37225.5
426,24702060,59,2,9000000,2015,"[2, 21]",370761.5
427,24702066,59,2,9000000,2015,"[2, 27]",17962.9
428,24702069,59,2,9000000,2015,"[2, 30]",400236.4
429,24702071,59,2,9000000,2015,"[3, 1]",1195.4
430,24702073,59,2,9000000,2015,"[3, 3]",26.8
431,24702085,59,2,9000000,2015,"[3, 15]",84.3
432,24702086,59,2,9000000,2015,"[3, 16]",3563.7
433,24702087,59,2,9000000,2015,"[3, 17]",4.8
434,24702091,59,2,9000000,2015,"[3, 21]",4292.1
435,24702098,59,2,9000000,2015,"[3, 28]",0.2
436,24702102,59,2,9000000,2015,"[4, 1]",50647.9
437,24702104,59,2,9000000,2015,"[4, 3]",2353.0
438,24702106,59,2,9000000,2015,"[4, 5]",20.3
439,24702107,59,2,9000000,2015,"[4, 6]",1498.3
440,24702108,59,2,9000000,2015,"[4, 7]",7115.7
441,24702109,59,2,9000000,2015,"[4, 8]",789150.8
442,24702112,59,2,9000000,2015,"[4, 11]",2087.9
443,24702113,59,2,9000000,2015,"[4, 12]",894.4
444,24702114,59,2,9000000,2015,"[4, 13]",37225.5
445,24702116,59,2,9000000,2015,"[4, 15]",84.3
446,24702117,59,2,9000000,2015,"[4, 16]",3563.7
447,24702118,59,2,9000000,2015,"[4, 17]",4.8
448,24702122,59,2,9000000,2015,"[4, 21]",375496.1
449,24702579,59,2,9000000,2015,"[19, 13]",350.6
450,24702587,59,2,9000000,2015,"[19, 21]",6009.4
451,24702598,59,2,9000000,2015,"[20, 1]",43400.4
452,24702604,59,2,9000000,2015,"[20, 7]",8.7
453,24702605,59,2,9000000,2015,"[20, 8]",789150.8
454,24702608,59,2,9000000,2015,"[20, 11]",3.4
455,24702610,59,2,9000000,2015,"[20, 13]",1255.6
456,24702611,59,2,9000000,2015,"[20, 14]",4561.8
457,24702613,59,2,9000000,2015,"[20, 16]",4458.1
458,24702614,59,2,9000000,2015,"[20, 17]",14.3
459,24702618,59,2,9000000,2015,"[20, 21]",88240.6
460,24702620,59,2,9000000,2015,"[20, 23]",3188.1
461,24702621,59,2,9000000,2015,"[20, 24]",40343.2
462,24702622,59,2,9000000,2015,"[20, 25]",10022.6
463,24702623,59,2,9000000,2015,"[20, 26]",39692.9
464,24702625,59,2,9000000,2015,"[20, 28]",4808.7
