idx,id_spatial,id_region_type,id_region,year,internal_id,value
732,14,4,5911000,2011,[4],13801
733,14,4,5911000,2011,[5],3816
734,14,4,5911000,2011,[6],1753
735,14,4,5913000,2011,[0],289554
736,14,4,5913000,2011,[1],128558
737,14,4,5913000,2011,[2],91749
738,14,4,5913000,2011,[3],36177
739,14,4,5913000,2011,[4],22562
740,14,4,5913000,2011,[5],7214
741,14,4,5913000,2011,[6],3294
742,14,4,5914000,2011,[0],91464
743,14,4,5914000,2011,[1],37883
744,14,4,5914000,2011,[2],30204
745,14,4,5914000,2011,[3],11447
746,14,4,5914000,2011,[4],7947
747,14,4,5914000,2011,[5],2693
748,14,4,5914000,2011,[6],1290
749,14,4,5915000,2011,[0],79029
750,14,4,5915000,2011,[1],27999
751,14,4,5915000,2011,[2],26405
752,14,4,5915000,2011,[3],11652
753,14,4,5915000,2011,[4],8544
754,14,4,5915000,2011,[5],2982
755,14,4,5915000,2011,[6],1447
756,14,4,5916000,2011,[0],75484
757,14,4,5916000,2011,[1],31110
758,14,4,5916000,2011,[2],25165
759,14,4,5916000,2011,[3],9812
760,14,4,5916000,2011,[4],6313
761,14,4,5916000,2011,[5],2073
762,14,4,5916000,2011,[6],1011
763,14,4,5954000,2011,[0],156410
764,14,4,5954000,2011,[1],60197
765,14,4,5954000,2011,[2],54792
766,14,4,5954000,2011,[3],21109
767,14,4,5954000,2011,[4],14428
768,14,4,5954000,2011,[5],4108
769,14,4,5954000,2011,[6],1776
770,14,4,5958000,2011,[0],115442
771,14,4,5958000,2011,[1],37920
772,14,4,5958000,2011,[2],38322
773,14,4,5958000,2011,[3],17302
774,14,4,5958000,2011,[4],14806
775,14,4,5958000,2011,[5],4935
776,14,4,5958000,2011,[6],2157
777,14,4,5962000,2011,[0],191898
778,14,4,5962000,2011,[1],67601
779,14,4,5962000,2011,[2],65980
780,14,4,5962000,2011,[3],27589
781,14,4,5962000,2011,[4],20802
782,14,4,5962000,2011,[5],6714
783,14,4,5962000,2011,[6],3212
784,14,4,5966000,2011,[0],56892
785,14,4,5966000,2011,[1],17013
786,14,4,5966000,2011,[2],18400
787,14,4,5966000,2011,[3],9245
788,14,4,5966000,2011,[4],8361
789,14,4,5966000,2011,[5],2732
790,14,4,5966000,2011,[6],1141
791,14,4,5970000,2011,[0],124107
792,14,4,5970000,2011,[1],42420
793,14,4,5970000,2011,[2],41026
794,14,4,5970000,2011,[3],18887
795,14,4,5970000,2011,[4],14631
796,14,4,5970000,2011,[5],4966
797,14,4,5970000,2011,[6],2177
798,14,4,5974000,2011,[0],128423
799,14,4,5974000,2011,[1],42094
800,14,4,5974000,2011,[2],42037
801,14,4,5974000,2011,[3],20465
802,14,4,5974000,2011,[4],16334
803,14,4,5974000,2011,[5],5380
804,14,4,5974000,2011,[6],2113
805,14,4,5978000,2011,[0],179865
806,14,4,5978000,2011,[1],62177
807,14,4,5978000,2011,[2],62049
808,14,4,5978000,2011,[3],27942
809,14,4,5978000,2011,[4],19332
810,14,4,5978000,2011,[5],5844
811,14,4,5978000,2011,[6],2521
812,14,4,6411000,2011,[0],72340
813,14,4,6411000,2011,[1],32354
814,14,4,6411000,2011,[2],21690
815,14,4,6411000,2011,[3],8944
816,14,4,6411000,2011,[4],6260
817,14,4,6411000,2011,[5],1996
818,14,4,6411000,2011,[6],1096
819,14,4,6412000,2011,[0],354758
820,14,4,6412000,2011,[1],170534
821,14,4,6412000,2011,[2],98175
822,14,4,6412000,2011,[3],41658
823,14,4,6412000,2011,[4],28102
824,14,4,6412000,2011,[5],10097
825,14,4,6412000,2011,[6],6192
826,14,4,6413000,2011,[0],55788
827,14,4,6413000,2011,[1],24524
828,14,4,6413000,2011,[2],16304
829,14,4,6413000,2011,[3],7066
830,14,4,6413000,2011,[4],4732
831,14,4,6413000,2011,[5],1918
832,14,4,6413000,2011,[6],1244
833,14,4,6414000,2011,[0],132652
834,14,4,6414000,2011,[1],57988
835,14,4,6414000,2011,[2],39695
836,14,4,6414000,2011,[3],16984
837,14,4,6414000,2011,[4],11599
838,14,4,6414000,2011,[5],3943
839,14,4,6414000,2011,[6],2443
840,14,4,6431000,2011,[0],114734
841,14,4,6431000,2011,[1],36102
842,14,4,6431000,2011,[2],39167
843,14,4,6431000,2011,[3],19211
844,14,4,6431000,2011,[4],14109
845,14,4,6431000,2011,[5],4144
846,14,4,6431000,2011,[6],2001
847,14,4,6432000,2011,[0],122206
848,14,4,6432000,2011,[1],37019
849,14,4,6432000,2011,[2],41512
850,14,4,6432000,2011,[3],20643
851,14,4,6432000,2011,[4],15872
852,14,4,6432000,2011,[5],4822
853,14,4,6432000,2011,[6],2338
854,14,4,6433000,2011,[0],111957
855,14,4,6433000,2011,[1],38227
856,14,4,6433000,2011,[2],37093
857,14,4,6433000,2011,[3],17108
858,14,4,6433000,2011,[4],12809
859,14,4,6433000,2011,[5],4257
860,14,4,6433000,2011,[6],2463
861,14,4,6434000,2011,[0],102757
862,14,4,6434000,2011,[1],35717
863,14,4,6434000,2011,[2],33938
864,14,4,6434000,2011,[3],15499
865,14,4,6434000,2011,[4],12188
866,14,4,6434000,2011,[5],3733
867,14,4,6434000,2011,[6],1682
868,14,4,6435000,2011,[0],178275
869,14,4,6435000,2011,[1],58509
870,14,4,6435000,2011,[2],59750
871,14,4,6435000,2011,[3],28895
872,14,4,6435000,2011,[4],21174
873,14,4,6435000,2011,[5],6610
874,14,4,6435000,2011,[6],3337
875,14,4,6436000,2011,[0],102898
876,14,4,6436000,2011,[1],35447
877,14,4,6436000,2011,[2],35301
878,14,4,6436000,2011,[3],15346
879,14,4,6436000,2011,[4],11970
880,14,4,6436000,2011,[5],3385
881,14,4,6436000,2011,[6],1449
882,14,4,6437000,2011,[0],41310
883,14,4,6437000,2011,[1],12291
884,14,4,6437000,2011,[2],13859
885,14,4,6437000,2011,[3],6875
886,14,4,6437000,2011,[4],5498
887,14,4,6437000,2011,[5],1784
888,14,4,6437000,2011,[6],1003
889,14,4,6438000,2011,[0],152499
890,14,4,6438000,2011,[1],53253
891,14,4,6438000,2011,[2],51870
892,14,4,6438000,2011,[3],23104
893,14,4,6438000,2011,[4],16682
894,14,4,6438000,2011,[5],5043
895,14,4,6438000,2011,[6],2547
896,14,4,6439000,2011,[0],81374
897,14,4,6439000,2011,[1],26465
898,14,4,6439000,2011,[2],28132
899,14,4,6439000,2011,[3],12966
900,14,4,6439000,2011,[4],9759
901,14,4,6439000,2011,[5],2774
902,14,4,6439000,2011,[6],1278
903,14,4,6440000,2011,[0],127582
904,14,4,6440000,2011,[1],41245
905,14,4,6440000,2011,[2],41736
906,14,4,6440000,2011,[3],20966
907,14,4,6440000,2011,[4],16007
908,14,4,6440000,2011,[5],5136
909,14,4,6440000,2011,[6],2492
910,14,4,6531000,2011,[0],117513
911,14,4,6531000,2011,[1],43659
912,14,4,6531000,2011,[2],37034
913,14,4,6531000,2011,[3],18156
914,14,4,6531000,2011,[4],12573
915,14,4,6531000,2011,[5],3947
916,14,4,6531000,2011,[6],2144
917,14,4,6532000,2011,[0],109042
918,14,4,6532000,2011,[1],33693
919,14,4,6532000,2011,[2],36088
920,14,4,6532000,2011,[3],18515
921,14,4,6532000,2011,[4],13794
922,14,4,6532000,2011,[5],4697
923,14,4,6532000,2011,[6],2255
924,14,4,6533000,2011,[0],73012
925,14,4,6533000,2011,[1],22195
926,14,4,6533000,2011,[2],24334
927,14,4,6533000,2011,[3],12166
928,14,4,6533000,2011,[4],9702
929,14,4,6533000,2011,[5],3141
930,14,4,6533000,2011,[6],1474
931,14,4,6534000,2011,[0],107557
932,14,4,6534000,2011,[1],36734
933,14,4,6534000,2011,[2],33227
934,14,4,6534000,2011,[3],17465
935,14,4,6534000,2011,[4],13181
936,14,4,6534000,2011,[5],4571
937,14,4,6534000,2011,[6],2379
938,14,4,6535000,2011,[0],45987
939,14,4,6535000,2011,[1],13405
940,14,4,6535000,2011,[2],15794
941,14,4,6535000,2011,[3],7758
942,14,4,6535000,2011,[4],5951
943,14,4,6535000,2011,[5],2025
944,14,4,6535000,2011,[6],1054
945,14,4,6611000,2011,[0],99530
946,14,4,6611000,2011,[1],46477
947,14,4,6611000,2011,[2],31262
948,14,4,6611000,2011,[3],11190
949,14,4,6611000,2011,[4],7057
950,14,4,6611000,2011,[5],2357
951,14,4,6611000,2011,[6],1187
952,14,4,6631000,2011,[0],94150
953,14,4,6631000,2011,[1],30773
954,14,4,6631000,2011,[2],29716
955,14,4,6631000,2011,[3],14491
956,14,4,6631000,2011,[4],13038
957,14,4,6631000,2011,[5],4310
958,14,4,6631000,2011,[6],1822
959,14,4,6632000,2011,[0],52993
960,14,4,6632000,2011,[1],16151
961,14,4,6632000,2011,[2],17329
962,14,4,6632000,2011,[3],9446
963,14,4,6632000,2011,[4],6810
964,14,4,6632000,2011,[5],2153
965,14,4,6632000,2011,[6],1104
966,14,4,6633000,2011,[0],105370
967,14,4,6633000,2011,[1],31484
968,14,4,6633000,2011,[2],38161
969,14,4,6633000,2011,[3],18315
970,14,4,6633000,2011,[4],12435
971,14,4,6633000,2011,[5],3482
972,14,4,6633000,2011,[6],1493
973,14,4,6634000,2011,[0],79012
974,14,4,6634000,2011,[1],23210
975,14,4,6634000,2011,[2],26244
976,14,4,6634000,2011,[3],14298
977,14,4,6634000,2011,[4],10539
978,14,4,6634000,2011,[5],3267
979,14,4,6634000,2011,[6],1454
980,14,4,6635000,2011,[0],69582
981,14,4,6635000,2011,[1],22477
982,14,4,6635000,2011,[2],22627
983,14,4,6635000,2011,[3],11303
984,14,4,6635000,2011,[4],8825
985,14,4,6635000,2011,[5],2917
986,14,4,6635000,2011,[6],1433
987,14,4,6636000,2011,[0],46222
988,14,4,6636000,2011,[1],14983
989,14,4,6636000,2011,[2],15841
990,14,4,6636000,2011,[3],7716
991,14,4,6636000,2011,[4],5347
992,14,4,6636000,2011,[5],1635
993,14,4,6636000,2011,[6],700
994,14,4,7111000,2011,[0],55506
995,14,4,7111000,2011,[1],23892
996,14,4,7111000,2011,[2],18650
997,14,4,7111000,2011,[3],6672
998,14,4,7111000,2011,[4],4337
999,14,4,7111000,2011,[5],1316
1000,14,4,7111000,2011,[6],639
1001,14,4,7131000,2011,[0],57222
1002,14,4,7131000,2011,[1],19266
1003,14,4,7131000,2011,[2],20212
1004,14,4,7131000,2011,[3],8291
1005,14,4,7131000,2011,[4],6478
1006,14,4,7131000,2011,[5],2118
1007,14,4,7131000,2011,[6],857
1008,14,4,7132000,2011,[0],54937
1009,14,4,7132000,2011,[1],15518
1010,14,4,7132000,2011,[2],18905
1011,14,4,7132000,2011,[3],9469
1012,14,4,7132000,2011,[4],7270
1013,14,4,7132000,2011,[5],2454
1014,14,4,7132000,2011,[6],1321
1015,14,4,7133000,2011,[0],68478
1016,14,4,7133000,2011,[1],21538
1017,14,4,7133000,2011,[2],22540
1018,14,4,7133000,2011,[3],11612
1019,14,4,7133000,2011,[4],8495
1020,14,4,7133000,2011,[5],2845
1021,14,4,7133000,2011,[6],1448
1022,14,4,7134000,2011,[0],37086
1023,14,4,7134000,2011,[1],12091
1024,14,4,7134000,2011,[2],12607
1025,14,4,7134000,2011,[3],6263
1026,14,4,7134000,2011,[4],4241
1027,14,4,7134000,2011,[5],1246
1028,14,4,7134000,2011,[6],638
1029,14,4,7135000,2011,[0],27554
1030,14,4,7135000,2011,[1],7953
1031,14,4,7135000,2011,[2],9256
1032,14,4,7135000,2011,[3],4792
1033,14,4,7135000,2011,[4],3864
1034,14,4,7135000,2011,[5],1145
1035,14,4,7135000,2011,[6],544
1036,14,4,7137000,2011,[0],92666
1037,14,4,7137000,2011,[1],29240
1038,14,4,7137000,2011,[2],32372
1039,14,4,7137000,2011,[3],15137
1040,14,4,7137000,2011,[4],11195
1041,14,4,7137000,2011,[5],3256
1042,14,4,7137000,2011,[6],1466
1043,14,4,7138000,2011,[0],78565
1044,14,4,7138000,2011,[1],24453
1045,14,4,7138000,2011,[2],27951
1046,14,4,7138000,2011,[3],12249
1047,14,4,7138000,2011,[4],9184
1048,14,4,7138000,2011,[5],3078
1049,14,4,7138000,2011,[6],1650
1050,14,4,7140000,2011,[0],43868
1051,14,4,7140000,2011,[1],12979
1052,14,4,7140000,2011,[2],15196
1053,14,4,7140000,2011,[3],7131
1054,14,4,7140000,2011,[4],5892
1055,14,4,7140000,2011,[5],1872
1056,14,4,7140000,2011,[6],798
1057,14,4,7141000,2011,[0],54951
1058,14,4,7141000,2011,[1],17734
1059,14,4,7141000,2011,[2],19198
1060,14,4,7141000,2011,[3],8689
1061,14,4,7141000,2011,[4],6471
1062,14,4,7141000,2011,[5],1974
1063,14,4,7141000,2011,[6],885
1064,14,4,7143000,2011,[0],83404
1065,14,4,7143000,2011,[1],22716
1066,14,4,7143000,2011,[2],27900
1067,14,4,7143000,2011,[3],15210
1068,14,4,7143000,2011,[4],12161
1069,14,4,7143000,2011,[5],3630
1070,14,4,7143000,2011,[6],1787
1071,14,4,7211000,2011,[0],55711
1072,14,4,7211000,2011,[1],27273
1073,14,4,7211000,2011,[2],16106
1074,14,4,7211000,2011,[3],6459
1075,14,4,7211000,2011,[4],3954
1076,14,4,7211000,2011,[5],1303
1077,14,4,7211000,2011,[6],616
1078,14,4,7231000,2011,[0],48968
1079,14,4,7231000,2011,[1],14636
1080,14,4,7231000,2011,[2],16277
1081,14,4,7231000,2011,[3],8618
1082,14,4,7231000,2011,[4],6468
1083,14,4,7231000,2011,[5],2109
1084,14,4,7231000,2011,[6],860
1085,14,4,7232000,2011,[0],40928
1086,14,4,7232000,2011,[1],12219
1087,14,4,7232000,2011,[2],12691
1088,14,4,7232000,2011,[3],6998
1089,14,4,7232000,2011,[4],5801
1090,14,4,7232000,2011,[5],2156
1091,14,4,7232000,2011,[6],1063
1092,14,4,7233000,2011,[0],27490
1093,14,4,7233000,2011,[1],8121
1094,14,4,7233000,2011,[2],9537
1095,14,4,7233000,2011,[3],4371
1096,14,4,7233000,2011,[4],3721
1097,14,4,7233000,2011,[5],1241
1098,14,4,7233000,2011,[6],499
1099,14,4,7235000,2011,[0],60271
1100,14,4,7235000,2011,[1],16850
1101,14,4,7235000,2011,[2],19624
1102,14,4,7235000,2011,[3],11184
1103,14,4,7235000,2011,[4],8927
1104,14,4,7235000,2011,[5],2613
1105,14,4,7235000,2011,[6],1073
1106,14,4,7311000,2011,[0],21517
1107,14,4,7311000,2011,[1],7996
1108,14,4,7311000,2011,[2],7303
1109,14,4,7311000,2011,[3],3100
1110,14,4,7311000,2011,[4],2035
1111,14,4,7311000,2011,[5],686
1112,14,4,7311000,2011,[6],397
1113,14,4,7312000,2011,[0],50816
1114,14,4,7312000,2011,[1],23910
1115,14,4,7312000,2011,[2],15722
1116,14,4,7312000,2011,[3],5947
1117,14,4,7312000,2011,[4],3691
1118,14,4,7312000,2011,[5],1073
1119,14,4,7312000,2011,[6],473
1120,14,4,7313000,2011,[0],20716
1121,14,4,7313000,2011,[1],8183
1122,14,4,7313000,2011,[2],6820
1123,14,4,7313000,2011,[3],2849
1124,14,4,7313000,2011,[4],2001
1125,14,4,7313000,2011,[5],592
1126,14,4,7313000,2011,[6],271
1127,14,4,7314000,2011,[0],74310
1128,14,4,7314000,2011,[1],29369
1129,14,4,7314000,2011,[2],23928
1130,14,4,7314000,2011,[3],10008
1131,14,4,7314000,2011,[4],6853
1132,14,4,7314000,2011,[5],2603
1133,14,4,7314000,2011,[6],1549
1134,14,4,7315000,2011,[0],102528
1135,14,4,7315000,2011,[1],47263
1136,14,4,7315000,2011,[2],30875
1137,14,4,7315000,2011,[3],12069
1138,14,4,7315000,2011,[4],8137
1139,14,4,7315000,2011,[5],2785
1140,14,4,7315000,2011,[6],1399
1141,14,4,7316000,2011,[0],24621
1142,14,4,7316000,2011,[1],9145
1143,14,4,7316000,2011,[2],8494
1144,14,4,7316000,2011,[3],3394
1145,14,4,7316000,2011,[4],2520
1146,14,4,7316000,2011,[5],765
1147,14,4,7316000,2011,[6],303
1148,14,4,7317000,2011,[0],20494
1149,14,4,7317000,2011,[1],8683
1150,14,4,7317000,2011,[2],6851
1151,14,4,7317000,2011,[3],2750
1152,14,4,7317000,2011,[4],1534
1153,14,4,7317000,2011,[5],459
1154,14,4,7317000,2011,[6],217
1155,14,4,7318000,2011,[0],23234
1156,14,4,7318000,2011,[1],8771
1157,14,4,7318000,2011,[2],8030
1158,14,4,7318000,2011,[3],3210
1159,14,4,7318000,2011,[4],2170
1160,14,4,7318000,2011,[5],685
1161,14,4,7318000,2011,[6],368
1162,14,4,7319000,2011,[0],37125
1163,14,4,7319000,2011,[1],14071
1164,14,4,7319000,2011,[2],12509
1165,14,4,7319000,2011,[3],5192
1166,14,4,7319000,2011,[4],3618
1167,14,4,7319000,2011,[5],1121
1168,14,4,7319000,2011,[6],614
1169,14,4,7320000,2011,[0],15960
1170,14,4,7320000,2011,[1],5748
1171,14,4,7320000,2011,[2],5542
1172,14,4,7320000,2011,[3],2464
1173,14,4,7320000,2011,[4],1539
1174,14,4,7320000,2011,[5],466
1175,14,4,7320000,2011,[6],201
1176,14,4,7331000,2011,[0],51075
1177,14,4,7331000,2011,[1],13312
1178,14,4,7331000,2011,[2],17586
1179,14,4,7331000,2011,[3],9463
1180,14,4,7331000,2011,[4],7390
1181,14,4,7331000,2011,[5],2136
1182,14,4,7331000,2011,[6],1188
1183,14,4,7332000,2011,[0],57473
1184,14,4,7332000,2011,[1],16625
1185,14,4,7332000,2011,[2],20801
1186,14,4,7332000,2011,[3],9860
1187,14,4,7332000,2011,[4],7176
1188,14,4,7332000,2011,[5],2074
1189,14,4,7332000,2011,[6],937
1190,14,4,7333000,2011,[0],31829
1191,14,4,7333000,2011,[1],8764
1192,14,4,7333000,2011,[2],10910
1193,14,4,7333000,2011,[3],5753
1194,14,4,7333000,2011,[4],4294
1195,14,4,7333000,2011,[5],1364
1196,14,4,7333000,2011,[6],744
1197,14,4,7334000,2011,[0],52250
1198,14,4,7334000,2011,[1],15029
1199,14,4,7334000,2011,[2],16938
1200,14,4,7334000,2011,[3],9336
1201,14,4,7334000,2011,[4],7410
1202,14,4,7334000,2011,[5],2359
1203,14,4,7334000,2011,[6],1178
1204,14,4,7335000,2011,[0],45227
1205,14,4,7335000,2011,[1],13324
1206,14,4,7335000,2011,[2],15299
1207,14,4,7335000,2011,[3],8101
1208,14,4,7335000,2011,[4],5932
1209,14,4,7335000,2011,[5],1688
1210,14,4,7335000,2011,[6],883
1211,14,4,7336000,2011,[0],31243
1212,14,4,7336000,2011,[1],8550
1213,14,4,7336000,2011,[2],10347
1214,14,4,7336000,2011,[3],6251
1215,14,4,7336000,2011,[4],4201
1216,14,4,7336000,2011,[5],1297
1217,14,4,7336000,2011,[6],597
1218,14,4,7337000,2011,[0],46542
1219,14,4,7337000,2011,[1],13227
1220,14,4,7337000,2011,[2],15856
1221,14,4,7337000,2011,[3],8254
1222,14,4,7337000,2011,[4],6401
1223,14,4,7337000,2011,[5],1920
1224,14,4,7337000,2011,[6],884
1225,14,4,7338000,2011,[0],63428
1226,14,4,7338000,2011,[1],17524
1227,14,4,7338000,2011,[2],22756
1228,14,4,7338000,2011,[3],11413
1229,14,4,7338000,2011,[4],8250
1230,14,4,7338000,2011,[5],2304
1231,14,4,7338000,2011,[6],1181
1232,14,4,7339000,2011,[0],88332
1233,14,4,7339000,2011,[1],26738
1234,14,4,7339000,2011,[2],30356
1235,14,4,7339000,2011,[3],14887
1236,14,4,7339000,2011,[4],11519
1237,14,4,7339000,2011,[5],3337
1238,14,4,7339000,2011,[6],1495
1239,14,4,7340000,2011,[0],42705
1240,14,4,7340000,2011,[1],11463
1241,14,4,7340000,2011,[2],14800
1242,14,4,7340000,2011,[3],8370
1243,14,4,7340000,2011,[4],5721
1244,14,4,7340000,2011,[5],1620
1245,14,4,7340000,2011,[6],731
1246,14,4,8111000,2011,[0],290247
1247,14,4,8111000,2011,[1],128790
1248,14,4,8111000,2011,[2],86757
1249,14,4,8111000,2011,[3],35460
1250,14,4,8111000,2011,[4],25968
1251,14,4,8111000,2011,[5],8891
1252,14,4,8111000,2011,[6],4381
1253,14,4,8115000,2011,[0],160151
1254,14,4,8115000,2011,[1],52484
1255,14,4,8115000,2011,[2],51906
1256,14,4,8115000,2011,[3],24381
1257,14,4,8115000,2011,[4],21584
1258,14,4,8115000,2011,[5],6891
1259,14,4,8115000,2011,[6],2905
1260,14,4,8116000,2011,[0],227897
1261,14,4,8116000,2011,[1],78944
1262,14,4,8116000,2011,[2],74585
1263,14,4,8116000,2011,[3],33377
1264,14,4,8116000,2011,[4],28722
1265,14,4,8116000,2011,[5],8657
1266,14,4,8116000,2011,[6],3612
1267,14,4,8117000,2011,[0],107932
1268,14,4,8117000,2011,[1],34386
1269,14,4,8117000,2011,[2],35443
1270,14,4,8117000,2011,[3],16924
1271,14,4,8117000,2011,[4],14549
1272,14,4,8117000,2011,[5],4639
1273,14,4,8117000,2011,[6],1991
1274,14,4,8118000,2011,[0],228768
1275,14,4,8118000,2011,[1],77832
1276,14,4,8118000,2011,[2],77216
1277,14,4,8118000,2011,[3],32540
1278,14,4,8118000,2011,[4],28915
1279,14,4,8118000,2011,[5],8639
1280,14,4,8118000,2011,[6],3626
1281,14,4,8119000,2011,[0],180746
1282,14,4,8119000,2011,[1],61306
1283,14,4,8119000,2011,[2],59364
1284,14,4,8119000,2011,[3],26735
1285,14,4,8119000,2011,[4],23245
1286,14,4,8119000,2011,[5],7163
1287,14,4,8119000,2011,[6],2933
1288,14,4,8121000,2011,[0],53792
1289,14,4,8121000,2011,[1],20528
1290,14,4,8121000,2011,[2],17574
1291,14,4,8121000,2011,[3],7331
1292,14,4,8121000,2011,[4],5591
1293,14,4,8121000,2011,[5],1852
1294,14,4,8121000,2011,[6],916
1295,14,4,8125000,2011,[0],136885
1296,14,4,8125000,2011,[1],40416
1297,14,4,8125000,2011,[2],44558
1298,14,4,8125000,2011,[3],22579
1299,14,4,8125000,2011,[4],20161
1300,14,4,8125000,2011,[5],6398
1301,14,4,8125000,2011,[6],2773
1302,14,4,8126000,2011,[0],44835
1303,14,4,8126000,2011,[1],13250
1304,14,4,8126000,2011,[2],13716
1305,14,4,8126000,2011,[3],7509
1306,14,4,8126000,2011,[4],6811
1307,14,4,8126000,2011,[5],2441
1308,14,4,8126000,2011,[6],1108
1309,14,4,8127000,2011,[0],77990
1310,14,4,8127000,2011,[1],23910
1311,14,4,8127000,2011,[2],25217
1312,14,4,8127000,2011,[3],11835
1313,14,4,8127000,2011,[4],10883
1314,14,4,8127000,2011,[5],4237
1315,14,4,8127000,2011,[6],1908
1316,14,4,8128000,2011,[0],56635
1317,14,4,8128000,2011,[1],17559
1318,14,4,8128000,2011,[2],17804
1319,14,4,8128000,2011,[3],9242
1320,14,4,8128000,2011,[4],8170
1321,14,4,8128000,2011,[5],2710
1322,14,4,8128000,2011,[6],1150
1323,14,4,8135000,2011,[0],55514
1324,14,4,8135000,2011,[1],17733
1325,14,4,8135000,2011,[2],17904
1326,14,4,8135000,2011,[3],8723
1327,14,4,8135000,2011,[4],7530
1328,14,4,8135000,2011,[5],2521
1329,14,4,8135000,2011,[6],1103
1330,14,4,8136000,2011,[0],129451
1331,14,4,8136000,2011,[1],39582
1332,14,4,8136000,2011,[2],40336
1333,14,4,8136000,2011,[3],20324
1334,14,4,8136000,2011,[4],19238
1335,14,4,8136000,2011,[5],7006
1336,14,4,8136000,2011,[6],2965
1337,14,4,8211000,2011,[0],26192
1338,14,4,8211000,2011,[1],11294
1339,14,4,8211000,2011,[2],8698
1340,14,4,8211000,2011,[3],3129
1341,14,4,8211000,2011,[4],2200
1342,14,4,8211000,2011,[5],617
1343,14,4,8211000,2011,[6],254
1344,14,4,8212000,2011,[0],148389
1345,14,4,8212000,2011,[1],65374
1346,14,4,8212000,2011,[2],45327
1347,14,4,8212000,2011,[3],19347
1348,14,4,8212000,2011,[4],12402
1349,14,4,8212000,2011,[5],3887
1350,14,4,8212000,2011,[6],2052
1351,14,4,8215000,2011,[0],184058
1352,14,4,8215000,2011,[1],56725
1353,14,4,8215000,2011,[2],62851
1354,14,4,8215000,2011,[3],30415
1355,14,4,8215000,2011,[4],24162
1356,14,4,8215000,2011,[5],6992
1357,14,4,8215000,2011,[6],2913
1358,14,4,8216000,2011,[0],98209
1359,14,4,8216000,2011,[1],31185
1360,14,4,8216000,2011,[2],32903
1361,14,4,8216000,2011,[3],16025
1362,14,4,8216000,2011,[4],12864
1363,14,4,8216000,2011,[5],3662
1364,14,4,8216000,2011,[6],1570
1365,14,4,8221000,2011,[0],72909
1366,14,4,8221000,2011,[1],33904
1367,14,4,8221000,2011,[2],20271
1368,14,4,8221000,2011,[3],8887
1369,14,4,8221000,2011,[4],6173
1370,14,4,8221000,2011,[5],2245
1371,14,4,8221000,2011,[6],1429
1372,14,4,8222000,2011,[0],151050
1373,14,4,8222000,2011,[1],70307
1374,14,4,8222000,2011,[2],45382
1375,14,4,8222000,2011,[3],17529
1376,14,4,8222000,2011,[4],11685
1377,14,4,8222000,2011,[5],3992
1378,14,4,8222000,2011,[6],2155
1379,14,4,8225000,2011,[0],60060
1380,14,4,8225000,2011,[1],17168
1381,14,4,8225000,2011,[2],19056
1382,14,4,8225000,2011,[3],10515
1383,14,4,8225000,2011,[4],9028
1384,14,4,8225000,2011,[5],2947
1385,14,4,8225000,2011,[6],1346
1386,14,4,8226000,2011,[0],236653
1387,14,4,8226000,2011,[1],79436
1388,14,4,8226000,2011,[2],81697
1389,14,4,8226000,2011,[3],35876
1390,14,4,8226000,2011,[4],28274
1391,14,4,8226000,2011,[5],8126
1392,14,4,8226000,2011,[6],3244
1393,14,4,8231000,2011,[0],55180
1394,14,4,8231000,2011,[1],23494
1395,14,4,8231000,2011,[2],16567
1396,14,4,8231000,2011,[3],7067
1397,14,4,8231000,2011,[4],5282
1398,14,4,8231000,2011,[5],1844
1399,14,4,8231000,2011,[6],926
1400,14,4,8235000,2011,[0],65803
1401,14,4,8235000,2011,[1],21474
1402,14,4,8235000,2011,[2],20991
1403,14,4,8235000,2011,[3],9725
1404,14,4,8235000,2011,[4],8778
1405,14,4,8235000,2011,[5],3289
1406,14,4,8235000,2011,[6],1546
1407,14,4,8236000,2011,[0],81324
1408,14,4,8236000,2011,[1],23804
1409,14,4,8236000,2011,[2],27239
1410,14,4,8236000,2011,[3],13412
1411,14,4,8236000,2011,[4],11593
1412,14,4,8236000,2011,[5],3654
1413,14,4,8236000,2011,[6],1622
1414,14,4,8237000,2011,[0],49868
1415,14,4,8237000,2011,[1],16075
1416,14,4,8237000,2011,[2],15659
1417,14,4,8237000,2011,[3],7539
1418,14,4,8237000,2011,[4],7042
1419,14,4,8237000,2011,[5],2449
1420,14,4,8237000,2011,[6],1104
1421,14,4,8311000,2011,[0],107816
1422,14,4,8311000,2011,[1],50120
1423,14,4,8311000,2011,[2],30829
1424,14,4,8311000,2011,[3],12884
1425,14,4,8311000,2011,[4],9136
1426,14,4,8311000,2011,[5],3028
1427,14,4,8311000,2011,[6],1819
1428,14,4,8315000,2011,[0],108403
1429,14,4,8315000,2011,[1],34983
1430,14,4,8315000,2011,[2],35894
1431,14,4,8315000,2011,[3],15996
1432,14,4,8315000,2011,[4],14229
1433,14,4,8315000,2011,[5],4844
1434,14,4,8315000,2011,[6],2457
1435,14,4,8316000,2011,[0],67783
1436,14,4,8316000,2011,[1],21079
1437,14,4,8316000,2011,[2],22245
1438,14,4,8316000,2011,[3],10697
1439,14,4,8316000,2011,[4],9380
1440,14,4,8316000,2011,[5],3016
1441,14,4,8316000,2011,[6],1366
1442,14,4,8317000,2011,[0],176030
1443,14,4,8317000,2011,[1],56007
1444,14,4,8317000,2011,[2],57347
